icd9_code,icd10_code,rank,reason
42789,I498,1,"This code directly corresponds to 'Other specified cardiac arrhythmias,' which is synonymous with the ICD-9 description of 'Other specified cardiac dysrhythmias'."
42789,R001,2,"While bradycardia is a type of cardiac dysrhythmia, it is a specific condition and does not cover the broader category of 'other specified cardiac dysrhythmias'."
4280,I509,1,"This code directly corresponds to 'heart failure, unspecified', matching the general description of the ICD-9 code."
4280,I50814,2,"This code specifies a type of heart failure (right heart failure due to left heart failure), which is more specific than the unspecified nature of the ICD-9 code."
4289,I509,1,"Exact match for 'Heart failure, unspecified'."
4289,I5089,2,"General category for heart failure that is not specified, closely related."
4289,I50810,3,"Specifies right heart failure, but still unspecified; relates to heart failure."
4289,I5082,4,Biventricular heart failure is a specific type of heart failure but still within the heart failure category.
4289,I5083,5,High output heart failure is a specific type but still related to heart failure.
4289,I5084,6,End stage heart failure is a specific condition but relates to heart failure.
4289,I50811,7,"Acute right heart failure is a specific type of heart failure, but more specific than unspecified."
4289,I50812,8,"Chronic right heart failure is a specific type, more specific than unspecified."
4289,I50813,9,Acute on chronic right heart failure is very specific and does not match the unspecified nature.
4294,I970,1,"Directly corresponds to 'Postcardiotomy syndrome', which is a recognized functional disturbance following cardiac surgery."
4294,I97110,2,"Specifically addresses 'postprocedural cardiac insufficiency', a type of functional disturbance following cardiac surgery."
4294,I97130,3,"Refers to 'postprocedural heart failure', which is another specific functional disturbance following cardiac surgery."
4294,I97190,4,"Covers 'other postprocedural cardiac functional disturbances', fitting the description of disturbances following cardiac surgery."
42989,I5189,1,exact match in description with ICD-9 code
42989,I513,2,no_good_match
43311,I63239,1,"This code specifies cerebral infarction due to occlusion or stenosis of unspecified carotid arteries, aligning closely with the ICD-9 description of occlusion and stenosis with cerebral infarction."
43311,I63139,2,"This code refers to cerebral infarction due to embolism of unspecified carotid artery, which is not directly related to occlusion or stenosis but still involves the carotid artery and cerebral infarction."
43321,I63219,1,Directly corresponds to occlusion or stenosis of the vertebral arteries with cerebral infarction.
43321,I63019,2,"Related to cerebral infarction due to thrombosis, which can be a cause of occlusion but is less specific than I63219."
43321,I63119,3,"Related to cerebral infarction due to embolism, which is a different mechanism than occlusion or stenosis."
43400,I6609,1,"Refers to occlusion of the middle cerebral artery, relevant to cerebral thrombosis."
43400,I6619,2,"Refers to occlusion of the anterior cerebral artery, also related to cerebral thrombosis."
43400,I6629,3,"Refers to occlusion of the posterior cerebral artery, relevant but less common than middle and anterior."
43410,I669,1,"Most general code for occlusion and stenosis of unspecified cerebral artery, matching the lack of specification in the ICD-9 description."
43410,I6609,2,"Specifically relates to the middle cerebral artery, which is a common site for embolism, but is more specific than the general occlusion code."
43410,I6619,3,"Specifically relates to the anterior cerebral artery, which is relevant but less common for embolism compared to the middle cerebral artery."
43410,I6629,4,"Specifically relates to the posterior cerebral artery, which is the least common site for embolism compared to the other options."
4358,G458,1,"This code directly corresponds to 'Other transient cerebral ischemic attacks', aligning closely with the ICD-9 description."
4358,G451,2,"While related to cerebral ischemia, this code specifies carotid artery syndrome, which is more specific and does not cover 'other specified' transient ischemias."
4359,G459,1,"This code directly corresponds to the ICD-9 description as it specifies a transient cerebral ischemic attack, which aligns closely with 'unspecified transient cerebral ischemia'."
4359,I67848,2,"This code refers to cerebrovascular vasospasm and vasoconstriction, which is related to cerebrovascular issues but does not specifically match the transient cerebral ischemia concept."
4371,I6782,1,"Cerebral ischemia directly relates to ischemic cerebrovascular disease, making it the closest match."
4371,I6781,2,Acute cerebrovascular insufficiency can be associated with ischemia but is more focused on acute conditions rather than generalized.
4371,I6789,3,Other cerebrovascular disease is a broad category that may include generalized ischemic conditions but lacks specificity.
4380,I69910,1,"Specific to attention and concentration deficits, which are cognitive deficits."
4380,I69911,2,"Specific to memory deficits, which are also cognitive deficits."
4380,I69912,3,"Addresses visuospatial deficits, a type of cognitive deficit."
4380,I69913,4,"Covers psychomotor deficits, which can relate to cognitive functioning."
4380,I69914,5,"Focuses on frontal lobe and executive function deficits, relevant to cognitive issues."
4380,I69915,6,Cognitive social or emotional deficits are part of cognitive deficits.
4380,I69918,7,"Covers other cognitive functions, providing a broad match to cognitive deficits."
4380,I69919,8,"Unspecified symptoms and signs involving cognitive functions, least specific match."
43821,I69951,1,Direct match in terms of condition (hemiplegia) and laterality (right dominant side matches dominant side).
43821,I69952,2,"Related condition (hemiplegia) but affects left dominant side, which does not match the specified dominant side."
43822,I69954,1,"This code directly corresponds to hemiplegia affecting the left non-dominant side, which aligns with the original ICD-9 description specifying the nondominant side."
43822,I69953,2,"This code describes hemiplegia affecting the right non-dominant side. While it is related, it does not match the left non-dominant side specified in the ICD-9 description."
43831,I69931,1,Directly matches the description with laterality specified as right dominant side.
43831,I69932,2,"Related condition of monoplegia of upper limb, but affects left dominant side which is not the specified dominant side."
43832,I69934,1,Directly corresponds to monoplegia of the upper limb affecting the left non-dominant side.
43832,I69933,2,"Monoplegia of upper limb affecting the right non-dominant side, but not the correct laterality."
