,Unnamed: 0,icd9_code,icd10_code,rank,reason
1129,1129.0,4242,I368,1,"The ICD-9 code 'Tricuspid valve disorders, specified as nonrheumatic' is a broad category covering various nonrheumatic issues with the tricuspid valve. I368, 'Other nonrheumatic tricuspid valve disorders', directly maps to this broader category, encompassing conditions not specifically listed like stenosis or regurgitation. I360 is too specific (stenosis only)."
1130,1130.0,4242,I360,2,"I360 specifies 'stenosis', which is one type of tricuspid valve disorder. While the ICD-9 code doesn't explicitly state stenosis, it's a possible nonrheumatic disorder. However, I368 is a better fit as it represents the broader category described in the ICD-9 code."
1131,1131.0,4243,I378,1,"This code represents 'Other nonrheumatic pulmonary valve disorders', which is a direct semantic match for the general term 'Pulmonary valve disorders' in ICD-9, excluding rheumatic causes."
1132,1132.0,4243,I370,2,"This code represents 'Nonrheumatic pulmonary valve stenosis', which is a specific type of pulmonary valve disorder. While related, it is less general than the ICD-9 code and the preferred I378 code."
1133,1133.0,4254,I428,1,"This code directly maps to the concept of 'other cardiomyopathies' excluding specific types, which aligns well with the ICD-9 code's description."
1134,1134.0,4254,I425,2,"This code specifies 'restrictive cardiomyopathy', which is a specific type of cardiomyopathy. While the ICD-9 code is for 'other' primary cardiomyopathies, restrictive cardiomyopathy is a distinct entity and less general than I428. It's a possible match if the specific type was restrictive, but I428 is a better general match for 'other'."
1135,1135.0,4262,I444,1,Left bundle branch hemiblock is often used interchangeably with left anterior fascicular block. This is the closest semantic match.
1136,1136.0,4262,I4469,2,"While not a perfect match, 'Other fascicular block' could potentially encompass a left bundle branch hemiblock if it's not classified as anterior or posterior, although I444 is a much better fit."
1137,1137.0,4262,I4460,3,'Unspecified fascicular block' is less specific than I444 or I4469 and doesn't capture the 'left' aspect of the ICD-9 code.
1138,1138.0,4262,I445,4,"This code specifies 'Left posterior fascicular block', which is distinct from the 'Left bundle branch hemiblock' described in the ICD-9 code."
1139,1139.0,42650,I454,1,"I454 'Nonspecific intraventricular block' is the closest semantic match to 'Bundle branch block, unspecified'. Bundle branch block is a type of intraventricular block, and 'unspecified' aligns with 'nonspecific'."
1140,1140.0,42650,I4430,2,"I4430 'Unspecified atrioventricular block' involves a block in the AV node, which is different from the ventricles where bundle branch blocks occur. It is a less accurate match than I454."
1141,1141.0,42650,I4439,3,"I4439 'Other atrioventricular block' also refers to an AV node block, making it semantically distant from a bundle branch block (intraventricular). It is less specific than I4430, making it a poorer match."
1142,1142.0,42769,I4949,1,Directly maps 'Other premature beats' to 'Other premature depolarization'. This is the most semantically equivalent code.
1143,1143.0,42769,I493,2,"Specifies 'Ventricular' premature beats, which is a common type but not the only type covered by the broader ICD-9 term 'Other premature beats'. It is less general than I4949."
1144,1144.0,42781,I495,1,"Sick sinus syndrome is the standard ICD-10-CM term for sinoatrial node dysfunction, representing a direct semantic equivalent."
1145,1145.0,42781,R001,2,"Bradycardia is a potential symptom or consequence of sinoatrial node dysfunction, but it is not the specific underlying condition itself. It describes a rate rather than the node's function."
1146,1146.0,42789,I498,1,Direct semantic equivalent. 'Cardiac dysrhythmias' (ICD-9) is synonymous with 'cardiac arrhythmias' (ICD-10). 'Other specified' is also equivalent.
1147,1147.0,42789,R001,2,"Represents a specific type of cardiac dysrhythmia (bradycardia), which falls under the broader category of 'Other specified cardiac dysrhythmias'. However, it lacks the 'other specified' qualifier, making it less precise than I498."
1148,1148.0,4280,I509,1,"This code directly maps to the unspecified nature of the ICD-9 code 'Congestive heart failure, unspecified'. It represents heart failure without specifying the type or side."
1149,1149.0,4280,I50814,2,"This code specifies right heart failure secondary to left heart failure, which is a specific type of congestive heart failure. While more specific than the ICD-9 code, it is a plausible type of CHF, but less general than I509."
1150,1150.0,4289,I509,1,This code is the direct equivalent for 'unspecified' heart failure in ICD-10-CM.
1151,1151.0,4289,I5089,2,"This code represents 'other' heart failure, which is the closest category to 'unspecified' when a specific type isn't listed."
1152,1152.0,4289,I50810,3,"This code specifies 'right heart failure', which is a type of heart failure, but the ICD-9 code is unspecified regarding laterality."
1153,1153.0,4289,I50811,4,"This code specifies 'acute right heart failure', adding temporal detail ('acute') and laterality ('right') not present in the ICD-9 code."
1154,1154.0,4289,I50812,5,"This code specifies 'chronic right heart failure', adding temporal detail ('chronic') and laterality ('right') not present in the ICD-9 code."
1155,1155.0,4289,I50813,6,"This code specifies 'acute on chronic right heart failure', adding significant temporal and laterality detail not present in the ICD-9 code."
1156,1156.0,4289,I5082,7,"This code specifies 'biventricular heart failure', which is a specific type of heart failure not indicated in the ICD-9 code."
1157,1157.0,4289,I5083,8,"This code specifies 'high output heart failure', which is a specific pathophysiological type not indicated in the ICD-9 code."
1158,1158.0,4289,I5084,9,"This code specifies 'end stage heart failure', which is a specific stage of the condition not indicated in the ICD-9 code."
1159,1159.0,4294,I97190,1,"This code directly translates the functional disturbances described in the ICD-9 code, using the term 'functional disturbances' and specifying 'following cardiac surgery'. It is the most semantically equivalent option."
1160,1160.0,4294,I970,2,"Postcardiotomy syndrome is a specific type of functional disturbance following cardiac surgery, but it is not synonymous with all functional disturbances. It's a possible match but less general than I97190."
1161,1161.0,4294,I97130,3,"Postprocedural heart failure is a specific type of cardiac functional disturbance, but 'heart failure' is a more severe and specific condition than the general 'functional disturbances' in the ICD-9 code. It is a possible match but less general than I97190."
1162,1162.0,4294,I97110,4,"Postprocedural cardiac insufficiency is similar to heart failure, representing a specific type of functional disturbance. 'Insufficiency' implies a specific level of dysfunction that may not capture the full range of 'functional disturbances' described in the ICD-9 code. It is less general than I97190."
1163,1163.0,42989,I5189,1,Direct semantic equivalent; 'Other ill-defined heart diseases' in ICD-9 maps directly to 'Other ill-defined heart diseases' in ICD-10.
1164,1164.0,42989,I513,2,"Related to heart disease, but specifies 'Intracardiac thrombosis,' which is a specific condition not implied by the general 'ill-defined heart diseases' in the ICD-9 code. It is less specific than I5189."
1165,1165.0,43311,I63239,1,This code directly maps the ICD-9 description components: 'cerebral infarction' and 'occlusion and stenosis of carotid artery'. The 'unspecified' in the ICD-10 code reflects the lack of laterality or specific carotid artery (internal/external) mentioned in the ICD-9 code.
1166,1166.0,43311,I63139,2,"This code captures the 'cerebral infarction' and 'carotid artery' components, but specifies 'embolism' as the cause, whereas the ICD-9 code mentions 'occlusion and stenosis', which are different mechanisms, although embolism can result from stenosis. It's less direct than I63239."
1167,1167.0,43321,I63219,1,This code explicitly mentions 'occlusion or stenosis' which directly corresponds to the ICD-9 description. It also correctly identifies the 'vertebral artery' and the 'cerebral infarction'. The 'unspecified' qualifier matches the lack of specificity in the ICD-9 code regarding the exact location or laterality of the vertebral artery involvement.
1168,1168.0,43321,I63019,2,"This code captures 'cerebral infarction' and 'vertebral artery'. However, it specifies 'thrombosis' as the cause, whereas the ICD-9 code uses the broader term 'occlusion and stenosis', which could encompass thrombosis but also other causes like embolism or non-thrombotic occlusion. It is less specific than I63219."
1169,1169.0,43321,I63119,3,"This code captures 'cerebral infarction' and 'vertebral artery'. However, it specifies 'embolism' as the cause, whereas the ICD-9 code uses the broader term 'occlusion and stenosis'. It is less specific than I63219 and potentially less specific than I63019 depending on the underlying cause."
